start_time,end_time,operation_kind_id,mdm_object_name,name
2023-09-05 18:42:48,2023-09-05 18:53:25,5,121,riding_empty
2023-09-05 18:53:25,2023-09-05 18:55:35,1,121,loading
2023-09-05 18:55:35,2023-09-05 19:11:42,2,121,riding_loaded
2023-09-05 19:11:42,2023-09-05 19:12:27,3,121,unloading_lift
2023-09-05 19:12:58,2023-09-05 19:14:58,0,121,idle
2023-09-05 19:14:58,2023-09-05 19:26:49,5,121,riding_empty
2023-09-05 19:26:49,2023-09-05 19:29:24,1,121,loading
2023-09-05 19:29:24,2023-09-05 19:54:49,0,121,idle
2023-09-05 19:54:49,2023-09-05 20:08:29,2,121,riding_loaded
2023-09-05 20:08:29,2023-09-05 20:09:09,3,121,unloading_lift
2023-09-05 20:09:22,2023-09-05 20:18:30,5,121,riding_empty
2023-09-05 20:18:30,2023-09-05 20:20:55,1,121,loading
2023-09-05 20:20:55,2023-09-05 20:34:49,2,121,riding_loaded
2023-09-05 20:34:49,2023-09-05 20:35:19,3,121,unloading_lift
2023-09-05 20:36:48,2023-09-05 20:46:21,5,121,riding_empty
2023-09-05 20:46:21,2023-09-05 20:49:16,1,121,loading
2023-09-05 20:49:16,2023-09-05 21:04:00,2,121,riding_loaded
2023-09-05 21:04:00,2023-09-05 21:04:30,3,121,unloading_lift
2023-09-05 21:04:59,2023-09-05 21:14:19,5,121,riding_empty
2023-09-05 21:14:19,2023-09-05 21:19:46,0,121,idle
2023-09-05 21:19:46,2023-09-05 21:22:41,1,121,loading
2023-09-05 21:22:41,2023-09-05 21:36:53,2,121,riding_loaded
2023-09-05 21:36:53,2023-09-05 21:37:29,3,121,unloading_lift
2023-09-05 21:38:22,2023-09-05 21:48:54,5,121,riding_empty
2023-09-05 21:48:54,2023-09-05 21:52:19,1,121,loading
2023-09-05 21:52:19,2023-09-05 22:05:53,2,121,riding_loaded
2023-09-05 22:05:53,2023-09-05 22:06:33,3,121,unloading_lift
2023-09-05 22:07:19,2023-09-05 22:16:45,5,121,riding_empty
2023-09-05 22:16:45,2023-09-05 22:19:35,1,121,loading
2023-09-05 22:19:35,2023-09-05 22:32:57,2,121,riding_loaded
2023-09-05 22:32:57,2023-09-05 22:33:32,3,121,unloading_lift
2023-09-05 22:34:16,2023-09-05 22:45:58,5,121,riding_empty
2023-09-05 22:45:58,2023-09-05 22:49:03,1,121,loading
2023-09-05 22:49:03,2023-09-05 23:02:42,2,121,riding_loaded
2023-09-05 23:02:42,2023-09-05 23:03:17,3,121,unloading_lift
2023-09-05 23:03:51,2023-09-05 23:16:07,5,121,riding_empty
2023-09-05 23:16:07,2023-09-05 23:18:27,1,121,loading
2023-09-05 23:18:27,2023-09-05 23:32:27,2,121,riding_loaded
2023-09-05 23:32:27,2023-09-05 23:33:12,3,121,unloading_lift
2023-09-05 23:33:37,2023-09-05 23:35:42,0,121,idle
2023-09-05 23:35:42,2023-09-05 23:45:13,5,121,riding_empty
2023-09-05 23:45:13,2023-09-05 23:47:33,1,121,loading
2023-09-05 23:47:33,2023-09-06 00:01:01,2,121,riding_loaded
2023-09-06 00:01:01,2023-09-06 00:01:31,3,121,unloading_lift
2023-09-06 00:01:56,2023-09-06 00:12:12,5,121,riding_empty
2023-09-06 00:12:12,2023-09-06 00:14:32,1,121,loading
2023-09-06 00:14:32,2023-09-06 00:28:15,2,121,riding_loaded
2023-09-06 00:28:15,2023-09-06 00:28:45,3,121,unloading_lift
2023-09-06 00:30:06,2023-09-06 00:40:00,5,121,riding_empty
2023-09-06 00:40:00,2023-09-06 00:42:14,0,121,idle
2023-09-06 00:42:14,2023-09-06 00:43:59,1,121,loading
2023-09-06 00:43:59,2023-09-06 00:57:35,2,121,riding_loaded
2023-09-06 00:57:35,2023-09-06 00:58:05,3,121,unloading_lift
2023-09-06 00:58:48,2023-09-06 01:01:08,0,121,idle
2023-09-06 01:01:08,2023-09-06 01:11:06,5,121,riding_empty
2023-09-06 01:11:06,2023-09-06 01:14:22,1,121,loading
2023-09-06 01:14:22,2023-09-06 01:20:22,2,121,riding_loaded
2023-09-06 01:20:22,2023-09-06 01:20:57,0,121,idle
2023-09-06 01:20:57,2023-09-06 01:29:22,2,121,riding_loaded
2023-09-06 01:29:22,2023-09-06 01:29:52,3,121,unloading_lift
2023-09-06 01:30:28,2023-09-06 01:41:24,5,121,riding_empty
2023-09-06 01:41:24,2023-09-06 01:44:29,0,121,idle
2023-09-06 01:44:29,2023-09-06 01:46:59,1,121,loading
2023-09-06 01:46:59,2023-09-06 02:01:36,2,121,riding_loaded
2023-09-06 02:01:36,2023-09-06 02:02:11,3,121,unloading_lift
2023-09-06 02:02:47,2023-09-06 02:13:37,5,121,riding_empty
2023-09-06 02:13:37,2023-09-06 02:16:02,1,121,loading
2023-09-06 02:16:02,2023-09-06 02:29:57,2,121,riding_loaded
2023-09-06 02:29:57,2023-09-06 02:30:37,3,121,unloading_lift
2023-09-06 02:30:57,2023-09-06 02:41:25,5,121,riding_empty
2023-09-06 02:41:25,2023-09-06 02:43:30,0,121,idle
2023-09-06 02:43:30,2023-09-06 02:45:39,1,121,loading
2023-09-06 02:45:39,2023-09-06 03:00:59,2,121,riding_loaded
2023-09-06 03:00:59,2023-09-06 03:01:45,3,121,unloading_lift
2023-09-06 03:02:02,2023-09-06 03:12:46,5,121,riding_empty
2023-09-06 03:12:46,2023-09-06 03:14:41,1,121,loading
2023-09-06 03:14:41,2023-09-06 03:30:30,2,121,riding_loaded
2023-09-06 03:30:30,2023-09-06 03:31:05,3,121,unloading_lift
2023-09-06 03:31:28,2023-09-06 03:42:43,5,121,riding_empty
2023-09-06 03:42:43,2023-09-06 04:18:59,0,121,idle
2023-09-06 04:18:59,2023-09-06 04:21:44,1,121,loading
2023-09-06 04:21:44,2023-09-06 04:34:57,2,121,riding_loaded
2023-09-06 04:34:57,2023-09-06 04:35:27,3,121,unloading_lift
2023-09-06 04:36:13,2023-09-06 04:42:54,5,121,riding_empty
2023-09-06 04:42:54,2023-09-06 04:51:34,0,121,idle
2023-09-06 04:51:34,2023-09-06 04:57:04,5,121,riding_empty
2023-09-06 04:57:04,2023-09-06 05:00:05,0,121,idle
2023-09-06 05:00:05,2023-09-06 05:03:20,1,121,loading
2023-09-06 05:03:20,2023-09-06 05:18:16,2,121,riding_loaded
2023-09-06 05:18:16,2023-09-06 05:18:46,3,121,unloading_lift
2023-09-06 05:19:09,2023-09-06 05:30:17,5,121,riding_empty
2023-09-06 05:30:17,2023-09-06 05:44:09,0,121,idle
2023-09-06 05:44:09,2023-09-06 05:47:09,1,121,loading
2023-09-06 05:47:09,2023-09-06 06:00:56,2,121,riding_loaded
2023-09-06 06:00:56,2023-09-06 06:01:41,3,121,unloading_lift
2023-09-06 06:02:04,2023-09-06 06:04:48,5,121,riding_empty
2023-09-06 06:04:48,2023-09-06 06:07:11,0,121,idle
2023-09-06 06:07:11,2023-09-06 06:15:03,5,121,riding_empty
2023-09-06 06:15:03,2023-09-06 06:16:58,0,121,idle
2023-09-06 06:16:58,2023-09-06 06:19:28,1,121,loading
2023-09-06 06:19:28,2023-09-06 06:32:49,2,121,riding_loaded
2023-09-06 06:32:49,2023-09-06 06:33:30,3,121,unloading_lift
2023-09-06 06:33:57,2023-09-06 06:42:53,5,121,riding_empty
2023-09-06 06:42:53,2023-09-06 06:45:19,0,121,idle
2023-09-06 06:45:19,2023-09-06 06:47:49,1,121,loading
2023-09-06 06:47:49,2023-09-06 07:02:33,2,121,riding_loaded
2023-09-06 07:02:33,2023-09-06 07:03:19,3,121,unloading_lift
2023-09-06 07:03:44,2023-09-06 07:14:25,5,121,riding_empty
2023-09-06 07:14:25,2023-09-06 07:16:30,0,121,idle
2023-09-06 07:16:30,2023-09-06 07:19:35,1,121,loading
2023-09-06 07:19:35,2023-09-06 07:24:57,2,121,riding_loaded
2023-09-06 07:24:57,2023-09-06 07:58:17,0,121,idle
2023-09-06 07:58:17,2023-09-06 08:10:32,2,121,riding_loaded
2023-09-06 08:10:32,2023-09-06 08:11:02,3,121,unloading_lift
2023-09-06 08:30:03,2023-09-06 08:43:57,5,121,riding_empty
2023-09-06 08:43:57,2023-09-06 08:47:12,1,121,loading
2023-09-06 08:47:12,2023-09-06 09:05:12,2,121,riding_loaded
2023-09-06 09:05:12,2023-09-06 09:06:07,3,121,unloading_lift
2023-09-06 09:06:38,2023-09-06 09:20:57,5,121,riding_empty
2023-09-06 09:20:57,2023-09-06 09:24:32,1,121,loading
2023-09-06 09:24:32,2023-09-06 09:42:00,2,121,riding_loaded
2023-09-06 09:42:00,2023-09-06 09:42:35,3,121,unloading_lift
2023-09-06 09:43:03,2023-09-06 09:54:59,5,121,riding_empty
2023-09-06 09:54:59,2023-09-06 09:58:14,1,121,loading
2023-09-06 09:58:14,2023-09-06 10:14:05,2,121,riding_loaded
2023-09-06 10:14:05,2023-09-06 10:15:01,3,121,unloading_lift
2023-09-06 10:15:18,2023-09-06 10:27:34,5,121,riding_empty
2023-09-06 10:27:34,2023-09-06 10:31:04,1,121,loading
2023-09-06 10:31:04,2023-09-06 10:46:45,2,121,riding_loaded
2023-09-06 10:46:45,2023-09-06 10:47:35,3,121,unloading_lift
2023-09-06 10:48:04,2023-09-06 10:58:06,5,121,riding_empty
2023-09-06 10:58:06,2023-09-06 11:23:14,0,121,idle
2023-09-06 11:23:14,2023-09-06 11:28:35,1,121,loading
2023-09-06 11:28:35,2023-09-06 11:44:13,2,121,riding_loaded
2023-09-06 11:44:13,2023-09-06 11:45:03,3,121,unloading_lift
2023-09-06 11:45:48,2023-09-06 11:56:43,5,121,riding_empty
2023-09-06 11:56:43,2023-09-06 12:03:00,0,121,idle
2023-09-06 12:03:00,2023-09-06 12:06:45,1,121,loading
2023-09-06 12:06:45,2023-09-06 12:22:11,2,121,riding_loaded
2023-09-06 12:22:11,2023-09-06 12:22:51,3,121,unloading_lift
2023-09-06 12:23:17,2023-09-06 12:32:35,5,121,riding_empty
2023-09-06 12:32:35,2023-09-06 12:58:11,0,121,idle
2023-09-06 12:58:11,2023-09-06 13:01:41,1,121,loading
2023-09-06 13:01:41,2023-09-06 13:15:35,2,121,riding_loaded
2023-09-06 13:15:35,2023-09-06 13:16:25,3,121,unloading_lift
2023-09-06 13:16:45,2023-09-06 13:28:04,5,121,riding_empty
2023-09-06 13:28:04,2023-09-06 13:31:08,1,121,loading
2023-09-06 13:31:08,2023-09-06 13:46:37,2,121,riding_loaded
2023-09-06 13:46:37,2023-09-06 13:47:16,3,121,unloading_lift
2023-09-06 13:47:40,2023-09-06 13:57:43,0,121,idle
2023-09-06 13:57:43,2023-09-06 14:08:22,5,121,riding_empty
2023-09-06 14:08:22,2023-09-06 14:11:37,1,121,loading
2023-09-06 14:11:37,2023-09-06 14:26:48,2,121,riding_loaded
2023-09-06 14:26:48,2023-09-06 14:27:33,3,121,unloading_lift
2023-09-06 14:28:01,2023-09-06 14:34:50,5,121,riding_empty
2023-09-06 14:34:50,2023-09-06 14:43:39,0,121,idle
2023-09-06 14:43:39,2023-09-06 14:48:31,5,121,riding_empty
2023-09-06 14:48:31,2023-09-06 14:53:48,0,121,idle
2023-09-06 14:53:48,2023-09-06 14:57:08,1,121,loading
2023-09-06 14:57:08,2023-09-06 15:10:48,2,121,riding_loaded
2023-09-06 15:10:48,2023-09-06 15:11:33,3,121,unloading_lift
2023-09-06 15:12:11,2023-09-06 15:22:03,5,121,riding_empty
2023-09-06 15:22:03,2023-09-06 15:24:23,0,121,idle
2023-09-06 15:24:23,2023-09-06 15:26:58,1,121,loading
2023-09-06 15:26:58,2023-09-06 15:40:54,2,121,riding_loaded
2023-09-06 15:40:54,2023-09-06 15:41:39,3,121,unloading_lift
2023-09-06 15:42:00,2023-09-06 15:52:10,5,121,riding_empty
2023-09-06 15:52:10,2023-09-06 15:55:13,0,121,idle
2023-09-06 15:55:13,2023-09-06 15:58:58,1,121,loading
2023-09-06 15:58:58,2023-09-06 16:13:16,2,121,riding_loaded
2023-09-06 16:13:16,2023-09-06 16:14:06,3,121,unloading_lift
2023-09-06 16:14:29,2023-09-06 16:25:43,5,121,riding_empty
2023-09-06 16:25:43,2023-09-06 16:28:48,1,121,loading
2023-09-06 16:28:48,2023-09-06 16:42:25,2,121,riding_loaded
2023-09-06 16:42:25,2023-09-06 16:43:16,3,121,unloading_lift
2023-09-06 16:43:26,2023-09-06 16:50:31,5,121,riding_empty
2023-09-06 16:50:31,2023-09-06 16:58:03,0,121,idle
2023-09-06 16:58:03,2023-09-06 17:03:21,5,121,riding_empty
2023-09-06 17:03:21,2023-09-06 17:07:41,1,121,loading
2023-09-06 17:07:41,2023-09-06 17:21:17,2,121,riding_loaded
2023-09-06 17:21:17,2023-09-06 17:22:07,3,121,unloading_lift
2023-09-06 17:22:17,2023-09-06 17:31:58,5,121,riding_empty
2023-09-06 17:31:58,2023-09-06 17:34:50,1,121,loading
2023-09-06 17:34:50,2023-09-06 17:49:35,2,121,riding_loaded
2023-09-06 17:49:35,2023-09-06 17:50:10,3,121,unloading_lift
2023-09-06 17:51:43,2023-09-06 18:01:46,5,121,riding_empty
2023-09-06 18:01:46,2023-09-06 18:06:06,1,121,loading
2023-09-06 18:06:06,2023-09-06 18:19:25,2,121,riding_loaded
2023-09-06 18:19:25,2023-09-06 18:20:05,3,121,unloading_lift
2023-09-06 18:20:42,2023-09-06 18:30:08,5,121,riding_empty
2023-09-06 18:30:08,2023-09-06 18:44:42,0,121,idle
2023-09-06 18:44:42,2023-09-06 18:48:42,1,121,loading
2023-09-06 18:48:42,2023-09-06 19:03:48,2,121,riding_loaded
2023-09-06 19:03:48,2023-09-06 19:04:38,3,121,unloading_lift
2023-09-06 19:05:03,2023-09-06 19:15:48,5,121,riding_empty
2023-09-06 19:15:48,2023-09-06 19:19:48,1,121,loading
2023-09-06 19:19:48,2023-09-06 19:28:33,2,121,riding_loaded
2023-09-06 19:28:33,2023-09-06 19:53:43,0,121,idle
2023-09-06 19:53:43,2023-09-06 20:05:15,2,121,riding_loaded
2023-09-06 20:05:15,2023-09-06 20:05:46,3,121,unloading_lift
2023-09-06 20:06:10,2023-09-06 20:16:12,5,121,riding_empty
2023-09-06 20:16:12,2023-09-06 20:23:38,0,121,idle
2023-09-06 20:23:38,2023-09-06 20:32:15,1,121,loading
2023-09-06 20:32:15,2023-09-06 20:47:39,2,121,riding_loaded
2023-09-06 20:47:39,2023-09-06 20:48:09,3,121,unloading_lift
2023-09-06 20:48:53,2023-09-06 21:01:40,5,121,riding_empty
2023-09-06 21:01:40,2023-09-06 21:05:52,1,121,loading
2023-09-06 21:05:52,2023-09-06 21:21:36,2,121,riding_loaded
2023-09-06 21:21:36,2023-09-06 21:22:16,3,121,unloading_lift
2023-09-06 21:22:55,2023-09-06 21:33:35,5,121,riding_empty
2023-09-06 21:33:35,2023-09-06 21:37:15,1,121,loading
2023-09-06 21:37:15,2023-09-06 21:50:31,2,121,riding_loaded
2023-09-06 21:50:31,2023-09-06 21:51:22,3,121,unloading_lift
2023-09-06 21:51:56,2023-09-06 22:00:53,5,121,riding_empty
2023-09-06 22:00:53,2023-09-06 22:02:10,0,121,idle
2023-09-06 22:02:10,2023-09-06 22:06:10,1,121,loading
2023-09-06 22:06:10,2023-09-06 22:20:17,2,121,riding_loaded
2023-09-06 22:20:17,2023-09-06 22:20:47,3,121,unloading_lift
2023-09-06 22:21:14,2023-09-06 22:31:40,5,121,riding_empty
2023-09-06 22:31:40,2023-09-06 22:36:39,0,121,idle
2023-09-06 22:36:39,2023-09-06 22:42:14,1,121,loading
2023-09-06 22:42:14,2023-09-06 22:56:21,2,121,riding_loaded
2023-09-06 22:56:21,2023-09-06 22:56:51,3,121,unloading_lift
2023-09-06 22:57:27,2023-09-06 23:07:14,5,121,riding_empty
2023-09-06 23:07:14,2023-09-06 23:13:19,1,121,loading
2023-09-06 23:13:19,2023-09-06 23:27:39,2,121,riding_loaded
2023-09-06 23:27:39,2023-09-06 23:28:09,3,121,unloading_lift
2023-09-06 23:28:50,2023-09-06 23:38:29,5,121,riding_empty
2023-09-06 23:38:29,2023-09-06 23:42:22,0,121,idle
2023-09-01 08:06:28,2023-09-01 08:08:23,0,122,idle
2023-09-01 08:08:23,2023-09-01 08:12:54,5,122,riding_empty
2023-09-01 08:12:54,2023-09-01 08:13:39,0,122,idle
2023-09-01 08:13:39,2023-09-01 08:15:08,5,122,riding_empty
2023-09-01 08:15:08,2023-09-01 08:15:28,0,122,idle
2023-09-01 08:15:28,2023-09-01 08:17:41,5,122,riding_empty
2023-09-01 08:17:41,2023-09-01 08:21:06,1,122,loading
2023-09-01 08:21:06,2023-09-01 08:37:29,2,122,riding_loaded
2023-09-01 08:37:29,2023-09-01 08:38:14,3,122,unloading_lift
2023-09-01 08:38:37,2023-09-01 08:50:54,5,122,riding_empty
2023-09-01 08:50:54,2023-09-01 08:54:56,0,122,idle
2023-09-01 08:54:56,2023-09-01 08:58:41,1,122,loading
2023-09-01 08:58:41,2023-09-01 09:14:54,2,122,riding_loaded
2023-09-01 09:14:54,2023-09-01 09:15:31,3,122,unloading_lift
2023-09-01 09:15:55,2023-09-01 09:26:55,5,122,riding_empty
2023-09-01 09:26:55,2023-09-01 09:27:30,0,122,idle
2023-09-01 09:27:30,2023-09-01 09:30:35,5,122,riding_empty
2023-09-01 09:30:35,2023-09-01 09:34:05,1,122,loading
2023-09-01 09:34:05,2023-09-01 09:49:46,2,122,riding_loaded
2023-09-01 09:49:46,2023-09-01 09:50:21,3,122,unloading_lift
2023-09-01 09:50:44,2023-09-01 09:59:24,5,122,riding_empty
2023-09-01 09:59:24,2023-09-01 10:00:19,0,122,idle
2023-09-01 10:00:19,2023-09-01 10:03:35,5,122,riding_empty
2023-09-01 10:03:35,2023-09-01 10:15:11,1,122,loading
2023-09-01 10:15:11,2023-09-01 10:30:34,2,122,riding_loaded
2023-09-01 10:30:34,2023-09-01 10:31:05,3,122,unloading_lift
2023-09-01 10:31:34,2023-09-01 10:44:41,5,122,riding_empty
2023-09-01 10:44:41,2023-09-01 10:47:26,1,122,loading
2023-09-01 10:47:26,2023-09-01 11:03:35,2,122,riding_loaded
2023-09-01 11:03:35,2023-09-01 11:04:13,3,122,unloading_lift
2023-09-01 11:04:30,2023-09-01 11:15:59,5,122,riding_empty
2023-09-01 11:15:59,2023-09-01 11:16:54,0,122,idle
2023-09-01 11:16:54,2023-09-01 11:17:57,5,122,riding_empty
2023-09-01 11:17:57,2023-09-01 11:19:12,0,122,idle
2023-09-01 11:19:12,2023-09-01 11:21:01,5,122,riding_empty
2023-09-01 11:21:01,2023-09-01 11:23:46,1,122,loading
2023-09-01 11:23:46,2023-09-01 11:39:13,2,122,riding_loaded
2023-09-01 11:39:13,2023-09-01 11:39:48,3,122,unloading_lift
2023-09-01 11:40:06,2023-09-01 11:48:43,5,122,riding_empty
2023-09-01 11:48:43,2023-09-01 11:49:33,0,122,idle
2023-09-01 11:49:33,2023-09-01 11:51:22,5,122,riding_empty
2023-09-01 11:51:22,2023-09-01 11:51:47,0,122,idle
2023-09-01 11:51:47,2023-09-01 11:53:03,5,122,riding_empty
2023-09-01 11:53:03,2023-09-01 11:55:17,0,122,idle
2023-09-01 11:55:17,2023-09-01 11:59:02,1,122,loading
2023-09-01 11:59:02,2023-09-01 12:01:28,0,122,idle
2023-09-01 12:01:28,2023-09-01 12:16:51,2,122,riding_loaded
2023-09-01 12:16:51,2023-09-01 12:17:31,3,122,unloading_lift
2023-09-01 12:17:54,2023-09-01 12:29:02,5,122,riding_empty
2023-09-01 12:29:02,2023-09-01 12:34:56,0,122,idle
2023-09-01 12:34:56,2023-09-01 12:39:26,1,122,loading
2023-09-01 12:39:26,2023-09-01 12:55:42,2,122,riding_loaded
2023-09-01 12:55:42,2023-09-01 12:56:29,3,122,unloading_lift
2023-09-01 12:56:53,2023-09-01 13:07:14,5,122,riding_empty
2023-09-01 13:07:14,2023-09-01 13:07:54,0,122,idle
2023-09-01 13:07:54,2023-09-01 13:09:17,5,122,riding_empty
2023-09-01 13:09:17,2023-09-01 13:10:45,0,122,idle
2023-09-01 13:10:45,2023-09-01 13:14:25,1,122,loading
2023-09-01 13:14:25,2023-09-01 13:30:22,2,122,riding_loaded
2023-09-01 13:30:22,2023-09-01 13:31:07,3,122,unloading_lift
2023-09-01 13:31:50,2023-09-01 13:37:10,5,122,riding_empty
2023-09-01 13:37:10,2023-09-01 13:37:30,0,122,idle
2023-09-01 13:37:30,2023-09-01 13:41:06,5,122,riding_empty
2023-09-01 13:41:06,2023-09-01 13:41:26,0,122,idle
2023-09-01 13:41:26,2023-09-01 13:43:43,5,122,riding_empty
2023-09-01 13:43:43,2023-09-01 13:45:03,0,122,idle
2023-09-01 13:45:03,2023-09-01 13:46:47,5,122,riding_empty
2023-09-01 13:46:47,2023-09-01 13:51:47,0,122,idle
2023-09-01 13:51:47,2023-09-01 13:52:48,5,122,riding_empty
2023-09-01 13:52:48,2023-09-01 13:55:58,1,122,loading
2023-09-01 13:55:58,2023-09-01 14:13:06,2,122,riding_loaded
2023-09-01 14:13:06,2023-09-01 14:13:47,3,122,unloading_lift
2023-09-01 14:14:18,2023-09-01 14:16:23,0,122,idle
2023-09-01 14:16:23,2023-09-01 14:24:02,5,122,riding_empty
2023-09-01 14:24:02,2023-09-01 14:24:32,0,122,idle
2023-09-01 14:24:32,2023-09-01 14:25:31,5,122,riding_empty
2023-09-01 14:25:31,2023-09-01 14:26:06,0,122,idle
2023-09-01 14:26:06,2023-09-01 14:27:51,5,122,riding_empty
2023-09-01 14:27:51,2023-09-01 14:31:35,0,122,idle
2023-09-01 14:31:35,2023-09-01 14:34:20,1,122,loading
2023-09-01 14:34:20,2023-09-01 14:50:07,2,122,riding_loaded
2023-09-01 14:50:07,2023-09-01 14:50:41,3,122,unloading_lift
2023-09-01 14:51:05,2023-09-01 14:59:35,5,122,riding_empty
2023-09-01 14:59:35,2023-09-01 15:00:05,0,122,idle
2023-09-01 15:00:05,2023-09-01 15:02:54,5,122,riding_empty
2023-09-01 15:02:54,2023-09-01 15:03:29,0,122,idle
2023-09-01 15:03:29,2023-09-01 15:04:45,5,122,riding_empty
2023-09-01 15:04:45,2023-09-01 15:07:30,1,122,loading
2023-09-01 15:07:30,2023-09-01 15:22:07,2,122,riding_loaded
2023-09-01 15:22:07,2023-09-01 15:22:46,3,122,unloading_lift
2023-09-01 15:23:07,2023-09-01 15:29:40,5,122,riding_empty
2023-09-01 15:29:40,2023-09-01 15:30:35,0,122,idle
2023-09-01 15:30:35,2023-09-01 15:34:24,5,122,riding_empty
2023-09-01 15:34:24,2023-09-01 15:37:47,0,122,idle
2023-09-01 15:37:47,2023-09-01 15:40:32,1,122,loading
2023-09-01 15:40:32,2023-09-01 15:56:20,2,122,riding_loaded
2023-09-01 15:56:20,2023-09-01 15:57:00,3,122,unloading_lift
2023-09-01 15:57:20,2023-09-01 16:11:22,5,122,riding_empty
2023-09-01 16:11:22,2023-09-01 16:14:37,1,122,loading
2023-09-01 16:14:37,2023-09-01 16:31:07,2,122,riding_loaded
2023-09-01 16:31:07,2023-09-01 16:31:47,3,122,unloading_lift
2023-09-01 16:32:03,2023-09-01 16:42:17,5,122,riding_empty
2023-09-01 16:42:17,2023-09-01 16:43:52,0,122,idle
2023-09-01 16:43:52,2023-09-01 16:45:01,5,122,riding_empty
2023-09-01 16:45:01,2023-09-01 16:47:32,0,122,idle
2023-09-01 16:47:32,2023-09-01 16:48:46,5,122,riding_empty
2023-09-01 16:48:46,2023-09-01 16:52:34,0,122,idle
2023-09-01 16:52:34,2023-09-01 16:55:09,1,122,loading
2023-09-01 16:55:09,2023-09-01 17:10:34,2,122,riding_loaded
2023-09-01 17:10:34,2023-09-01 17:11:07,3,122,unloading_lift
2023-09-01 17:11:23,2023-09-01 17:20:11,5,122,riding_empty
2023-09-01 17:20:11,2023-09-01 17:21:01,0,122,idle
2023-09-01 17:21:01,2023-09-01 17:22:48,5,122,riding_empty
2023-09-01 17:22:48,2023-09-01 17:23:08,0,122,idle
2023-09-01 17:23:08,2023-09-01 17:24:27,5,122,riding_empty
2023-09-01 17:24:27,2023-09-01 17:28:40,0,122,idle
2023-09-01 17:28:40,2023-09-01 17:31:40,1,122,loading
2023-09-01 17:31:40,2023-09-01 17:47:23,2,122,riding_loaded
2023-09-01 17:47:23,2023-09-01 17:47:53,3,122,unloading_lift
2023-09-01 17:48:11,2023-09-01 17:57:35,5,122,riding_empty
2023-09-01 17:57:35,2023-09-01 17:58:55,0,122,idle
2023-09-01 17:58:55,2023-09-01 18:00:43,5,122,riding_empty
2023-09-01 18:00:43,2023-09-01 18:03:50,0,122,idle
2023-09-01 18:03:50,2023-09-01 18:06:55,1,122,loading
2023-09-01 18:06:55,2023-09-01 18:23:15,2,122,riding_loaded
2023-09-01 18:23:15,2023-09-01 18:23:55,3,122,unloading_lift
2023-09-01 18:24:10,2023-09-01 18:34:28,5,122,riding_empty
2023-09-01 18:34:28,2023-09-01 18:35:33,0,122,idle
2023-09-01 18:35:33,2023-09-01 18:37:13,5,122,riding_empty
2023-09-01 18:37:13,2023-09-01 18:40:18,1,122,loading
2023-09-01 18:40:18,2023-09-01 18:55:58,2,122,riding_loaded
2023-09-01 18:55:58,2023-09-01 18:56:27,3,122,unloading_lift
2023-09-01 18:56:42,2023-09-01 19:04:11,5,122,riding_empty
2023-09-01 19:04:11,2023-09-01 19:11:21,0,122,idle
2023-09-01 19:11:21,2023-09-01 19:24:45,5,122,riding_empty
2023-09-01 19:24:45,2023-09-01 20:02:39,0,122,idle
2023-09-01 20:02:39,2023-09-01 20:08:12,5,122,riding_empty
2023-09-01 20:08:12,2023-09-01 20:09:17,0,122,idle
2023-09-01 20:09:17,2023-09-01 20:10:25,5,122,riding_empty
2023-09-01 20:10:25,2023-09-01 20:20:18,0,122,idle
2023-09-01 20:20:18,2023-09-01 20:23:13,1,122,loading
2023-09-01 20:23:13,2023-09-01 20:39:06,2,122,riding_loaded
2023-09-01 20:39:06,2023-09-01 20:39:45,3,122,unloading_lift
2023-09-01 20:40:06,2023-09-01 20:49:41,5,122,riding_empty
2023-09-01 20:49:41,2023-09-01 20:50:01,0,122,idle
2023-09-01 20:50:01,2023-09-01 20:51:04,5,122,riding_empty
2023-09-01 20:51:04,2023-09-01 20:52:59,0,122,idle
2023-09-01 20:52:59,2023-09-01 20:54:36,5,122,riding_empty
2023-09-01 20:54:36,2023-09-01 20:57:41,1,122,loading
2023-09-01 20:57:41,2023-09-01 21:14:31,2,122,riding_loaded
2023-09-01 21:14:31,2023-09-01 21:15:11,3,122,unloading_lift
2023-09-01 21:15:30,2023-09-01 21:23:20,5,122,riding_empty
2023-09-01 21:23:20,2023-09-01 21:23:55,0,122,idle
2023-09-01 21:23:55,2023-09-01 21:26:06,5,122,riding_empty
2023-09-01 21:26:06,2023-09-01 21:26:26,0,122,idle
2023-09-01 21:26:26,2023-09-01 21:27:57,5,122,riding_empty
2023-09-01 21:27:57,2023-09-01 21:32:47,0,122,idle
2023-09-01 21:32:47,2023-09-01 21:36:02,1,122,loading
2023-09-01 21:36:02,2023-09-01 21:52:49,2,122,riding_loaded
2023-09-01 21:52:49,2023-09-01 21:53:19,3,122,unloading_lift
2023-09-01 21:53:38,2023-09-01 22:00:47,5,122,riding_empty
2023-09-01 22:00:47,2023-09-01 22:01:12,0,122,idle
2023-09-01 22:01:12,2023-09-01 22:04:10,5,122,riding_empty
2023-09-01 22:04:10,2023-09-01 22:05:05,0,122,idle
2023-09-01 22:05:05,2023-09-01 22:08:00,5,122,riding_empty
2023-09-01 22:08:00,2023-09-01 22:10:50,1,122,loading
2023-09-01 22:10:50,2023-09-01 22:27:02,2,122,riding_loaded
